id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1498848,1,6/27/2016 5:03,6/27/2016 5:09,1,-73.99017334,40.75672531,-73.97581482,40.75813675,N,325
id1306325,1,3/19/2016 1:45,3/19/2016 1:49,3,-73.99757385,40.72560501,-73.98847961,40.72336578,N,246
id1656564,2,4/2/2016 17:21,4/2/2016 17:31,2,-73.9919281,40.7427063,-73.97782135,40.76327896,N,589
id3484297,1,6/12/2016 20:01,6/12/2016 20:27,1,-73.86289978,40.76910782,-73.98826599,40.7614212,N,1568
id1580012,2,6/18/2016 4:10,6/18/2016 4:32,1,-73.98838806,40.71876144,-73.94061279,40.70159912,N,1313
id3384791,2,4/26/2016 8:21,4/26/2016 8:24,5,-73.99276733,40.73022842,-73.99491882,40.7232132,N,173
id0399285,2,4/25/2016 9:10,4/25/2016 9:26,5,-73.99245453,40.71404648,-73.95425415,40.76372528,N,1005
id2770701,2,2/18/2016 19:52,2/18/2016 19:56,1,-73.97833252,40.74861908,-73.98504639,40.73944855,N,237
id0135157,2,1/31/2016 0:26,1/31/2016 0:38,1,-74.00743103,40.74074936,-73.98326111,40.74872971,N,758
id2221978,1,4/4/2016 4:42,4/4/2016 4:50,1,-73.98980713,40.7623291,-73.99532318,40.74965668,N,521
id0612319,2,4/28/2016 11:22,4/28/2016 11:26,6,-73.96473694,40.7700882,-73.95822906,40.77291107,N,207
id2213602,2,6/29/2016 19:33,6/29/2016 19:47,1,-74.00531769,40.74013901,-73.9786377,40.7522583,N,847
id1085592,1,1/22/2016 16:18,1/22/2016 16:28,2,-74.00175476,40.70933151,-73.99935913,40.72168732,N,607
id1958170,1,3/26/2016 17:56,3/26/2016 18:22,2,-73.9535141,40.78869247,-73.99308014,40.75757599,N,1561
id2812298,1,4/28/2016 22:48,4/28/2016 23:08,1,-74.00759125,40.74825287,-73.95230865,40.77775192,N,1164
id2633092,2,1/27/2016 16:48,1/27/2016 16:51,1,-73.95868683,40.77251816,-73.95059967,40.7711525,N,177
id0562260,2,1/21/2016 10:08,1/21/2016 10:38,1,-73.97171783,40.75033951,-74.00057983,40.72629166,N,1799
id0518107,1,1/20/2016 6:28,1/20/2016 6:37,1,-73.94973755,40.78307724,-73.977211,40.76270294,N,537
id1728458,2,4/9/2016 22:01,4/9/2016 22:03,1,-73.96366119,40.76557159,-73.95552063,40.77666092,N,122
id2279365,1,3/19/2016 13:21,3/19/2016 13:41,1,-73.99138641,40.75060272,-73.96871948,40.75918579,N,1167
id2997911,2,5/5/2016 12:25,5/5/2016 12:46,1,-73.98378754,40.75479126,-74.00968933,40.70444107,N,1257
id2363847,1,4/13/2016 22:12,4/13/2016 22:37,1,-73.99091339,40.75075912,-73.96511078,40.76331329,N,1497
id2940239,1,5/10/2016 7:49,5/10/2016 7:55,1,-73.96419525,40.7762146,-73.95371246,40.78795624,N,404
id2277235,2,2/9/2016 23:05,2/9/2016 23:17,1,-73.98287964,40.76948929,-73.94526672,40.83501816,N,754
id1420987,2,4/18/2016 8:33,4/18/2016 8:45,1,-73.96015167,40.7701416,-73.97413635,40.75419998,N,704
id1437283,1,6/24/2016 21:19,6/24/2016 21:31,1,-73.99353027,40.73591614,-73.99845123,40.74941254,N,710
id1914564,2,6/6/2016 11:02,6/6/2016 11:05,1,-73.9836731,40.75540924,-73.97631073,40.76511002,N,228
id1485709,1,4/12/2016 21:18,4/12/2016 21:27,2,-73.99151611,40.72455215,-73.99913025,40.71897125,N,505
id3839776,1,1/25/2016 17:19,1/25/2016 17:27,1,-73.76478577,40.63902664,-73.76470947,40.63872147,N,505
id3885225,1,5/15/2016 2:46,5/15/2016 2:54,1,-73.98565674,40.73841476,-73.99980164,40.73862457,N,449
id2701500,2,1/6/2016 12:50,1/6/2016 13:03,1,-73.96195221,40.77042007,-73.97698975,40.76438141,N,826
id2851757,2,4/18/2016 12:44,4/18/2016 12:47,1,-73.9930191,40.72354126,-73.99520874,40.71744919,N,152
id0777938,2,5/23/2016 13:34,5/23/2016 13:40,6,-73.97868347,40.74866104,-73.98464203,40.75114059,N,362
id3773814,2,1/26/2016 20:45,1/26/2016 21:09,1,-73.9515152,40.78512192,-73.97969055,40.73099899,N,1446
id3317872,1,1/26/2016 22:36,1/26/2016 22:58,1,-73.98558044,40.7268219,-73.96067047,40.65964508,N,1337
id2905263,2,4/9/2016 10:49,4/9/2016 10:49,1,-74.00469208,40.70756149,-74.0047226,40.7075882,N,3
id2539057,1,4/5/2016 19:03,4/5/2016 19:29,1,-73.78990173,40.6439743,-73.92103577,40.77563477,N,1535
id3603083,2,5/20/2016 14:07,5/20/2016 15:23,5,-74.0059967,40.70516205,-73.77760315,40.64471817,N,4528
id0953750,1,5/7/2016 11:03,5/7/2016 11:05,1,-73.99127197,40.75522614,-73.98601532,40.76639557,N,146
id2701755,1,4/28/2016 22:50,4/28/2016 22:57,2,-73.9557724,40.76397324,-73.94778442,40.78361893,N,371
id0165478,2,6/16/2016 22:28,6/16/2016 22:37,5,-73.99088287,40.72771835,-74.00450134,40.73083496,N,536
id2673517,1,3/16/2016 5:27,3/16/2016 5:48,1,-73.977211,40.75179291,-73.86143494,40.76816177,N,1207
id0341677,1,5/25/2016 14:14,5/25/2016 14:20,1,-73.97875977,40.75623703,-73.98645782,40.74580765,N,351
id2987193,1,4/20/2016 12:28,4/20/2016 13:01,1,-73.98594666,40.75162125,-74.00134277,40.71733093,N,1998
id0183572,2,2/22/2016 8:01,2/22/2016 8:43,6,-73.78988647,40.64691925,-73.95428467,40.67977142,N,2492
id0596672,1,1/15/2016 7:55,1/15/2016 8:02,1,-73.96221924,40.76779556,-73.95368958,40.78461838,N,406
id1785868,1,5/3/2016 0:53,5/3/2016 1:08,2,-73.99192047,40.75383377,-73.96424866,40.80707169,N,883
id2244905,1,5/5/2016 10:50,5/5/2016 11:05,1,-73.96810913,40.80124664,-73.98874664,40.77408218,N,889
id2232287,1,6/21/2016 15:12,6/21/2016 15:21,2,-74.01124573,40.71906662,-74.01508331,40.70477295,N,562
id0212496,1,5/21/2016 15:35,5/21/2016 16:06,1,-73.87080383,40.7735939,-73.99571228,40.72172546,Y,1869
id0547415,2,3/24/2016 23:07,3/24/2016 23:16,1,-73.99488831,40.76034927,-73.98753357,40.7603302,N,514
id2836080,1,5/5/2016 11:33,5/5/2016 11:56,1,-73.95404053,40.76612854,-73.97695923,40.75756836,N,1398
id3128010,2,1/30/2016 13:07,1/30/2016 13:13,1,-73.97875977,40.78245163,-73.96427155,40.79484177,N,391
id2304741,1,3/24/2016 16:40,3/24/2016 18:22,1,-74.00534058,40.74105835,-73.78382874,40.64363861,N,6123
id2712979,2,1/12/2016 18:45,1/12/2016 19:09,1,-73.9892807,40.75193024,-73.94972992,40.78453827,N,1457
id1287183,1,5/5/2016 19:33,5/5/2016 19:47,1,-73.98123932,40.78102112,-73.94728851,40.77260208,N,828
id3519525,1,5/4/2016 15:29,5/4/2016 15:33,1,-73.98758698,40.75521088,-73.98819733,40.74843979,N,243
id2035467,2,3/26/2016 18:02,3/26/2016 18:11,1,-73.9822998,40.77082062,-73.96157074,40.77136993,N,543
id1832881,1,2/8/2016 6:47,2/8/2016 6:57,1,-73.96156311,40.80094528,-73.9815979,40.76533127,N,567
id3686124,1,6/13/2016 16:10,6/13/2016 16:18,1,-73.97412872,40.75973129,-73.95726013,40.77435303,N,477
id1912536,2,3/10/2016 7:30,3/10/2016 7:54,1,-73.95583344,40.77639008,-73.87277222,40.77432632,N,1425
id1238650,1,2/13/2016 12:42,2/13/2016 12:47,1,-74.00193024,40.73530197,-73.98982239,40.74074554,N,323
id2929729,1,2/7/2016 18:23,2/7/2016 19:07,2,-74.00265503,40.74475861,-73.78508759,40.64318466,N,2653
id1896608,1,2/24/2016 19:25,2/24/2016 19:34,1,-73.99149323,40.7598877,-73.99150848,40.75024033,N,541
id2783087,2,6/22/2016 22:26,6/22/2016 22:37,1,-73.98960876,40.70243835,-73.94342804,40.70809174,N,672
id0332833,2,5/10/2016 0:17,5/10/2016 0:34,2,-73.97704315,40.75810242,-73.91143036,40.76428604,N,1041
id1820131,2,4/25/2016 4:29,4/25/2016 4:31,4,-73.98471832,40.74234772,-73.98882294,40.73659134,N,71
id2389814,2,1/2/2016 20:32,1/2/2016 20:36,1,-74.00099945,40.74639893,-73.99092865,40.74557114,N,219
id1525849,2,5/28/2016 16:52,5/28/2016 16:59,5,-73.99138641,40.75294876,-73.98002625,40.7457695,N,441
id0917866,1,6/22/2016 22:04,6/22/2016 22:19,1,-73.9774704,40.73833466,-73.94813538,40.77666092,N,911
id0041634,2,5/26/2016 1:48,5/26/2016 2:12,2,-73.98406982,40.74248886,-73.98561096,40.66199875,N,1414
id3363597,1,6/26/2016 2:21,6/26/2016 2:41,2,-73.98168182,40.72866058,-74.00727081,40.74111557,N,1225
id0352315,1,5/5/2016 16:47,5/5/2016 16:50,1,-73.96125031,40.76878738,-73.95462799,40.77801895,N,186
id1309001,2,5/23/2016 17:45,5/23/2016 17:48,1,-74.00832367,40.7209549,-74.00631714,40.73350906,N,204
id0655400,2,5/7/2016 15:11,5/7/2016 16:03,1,-73.78868866,40.64198685,-73.84313965,40.94439316,N,3121
id1354075,2,1/27/2016 11:39,1/27/2016 11:46,1,-73.97135162,40.75548553,-73.96437836,40.7702446,N,458
id3483532,2,2/1/2016 3:18,2/1/2016 3:39,2,-74.00048828,40.72729874,-73.95728302,40.72692108,N,1252
id3868654,1,5/21/2016 22:58,5/21/2016 23:08,1,-73.9794693,40.73717117,-73.94976044,40.7726059,N,632
id0065334,2,6/16/2016 17:33,6/16/2016 17:41,5,-73.97280884,40.79346848,-73.97467041,40.77994156,N,500
id0287782,1,4/9/2016 10:23,4/9/2016 10:36,2,-73.94699097,40.78164673,-73.97013855,40.76221848,N,763
id1095390,2,3/8/2016 21:15,3/8/2016 21:29,5,-73.97769928,40.75206375,-73.95269012,40.80565262,N,859
id2795461,1,1/13/2016 5:25,1/13/2016 5:31,1,-73.98938751,40.75250244,-73.98686981,40.73375702,N,384
id3798243,1,5/15/2016 3:36,5/15/2016 3:43,2,-73.99194336,40.72639465,-74.00042725,40.7396965,N,399
id1967384,2,6/13/2016 19:00,6/13/2016 19:21,1,-73.87084198,40.77373123,-73.98853302,40.72132874,N,1286
id1234817,2,2/21/2016 2:51,2/21/2016 2:55,2,-73.9414978,40.81444931,-73.95149231,40.80271912,N,216
id3044990,1,1/2/2016 15:45,1/2/2016 15:51,2,-73.98209381,40.76480103,-73.98209381,40.77496719,N,346
id1607105,2,4/21/2016 16:59,4/21/2016 17:09,1,-73.97969055,40.76641846,-73.98703766,40.7527504,N,612
id2461922,2,1/19/2016 18:48,1/19/2016 18:57,1,-73.98580933,40.75696945,-74.00843811,40.74322891,N,526
id0977199,1,2/13/2016 19:52,2/13/2016 20:02,2,-73.97814941,40.78815079,-73.98171997,40.76909256,N,611
id0995694,2,4/24/2016 20:12,4/24/2016 20:23,1,-73.95832825,40.81544876,-73.92519379,40.81793594,N,693
id0195721,2,3/8/2016 15:35,3/8/2016 15:40,1,-73.97544861,40.75566101,-73.9683075,40.76470184,N,309
id2107276,2,6/19/2016 1:27,6/19/2016 1:39,5,-73.98748016,40.76064301,-73.98285675,40.73511887,N,705
id1739027,2,2/15/2016 10:11,2/15/2016 10:25,5,-73.9783783,40.76356125,-74.00653839,40.73934555,N,796
id0196607,2,3/8/2016 23:32,3/8/2016 23:47,5,-73.95947266,40.7712059,-73.94688416,40.83660889,N,926
id3316764,2,2/28/2016 5:57,2/28/2016 6:02,1,-73.87657928,40.75653076,-73.89357758,40.75476837,N,274
id1228104,1,5/11/2016 18:53,5/11/2016 19:09,1,-73.98451233,40.75909424,-74.00813293,40.74786377,N,923
id0399058,2,1/17/2016 2:21,1/17/2016 2:40,2,-73.98832703,40.72293854,-73.95149231,40.68386078,N,1154
id3711754,2,4/3/2016 10:29,4/3/2016 11:06,5,-73.87093353,40.77365112,-73.94080353,40.62625122,N,2221
id0546792,2,5/17/2016 16:16,5/17/2016 16:29,1,-73.9759903,40.75543976,-73.98763275,40.7327919,N,762
id2054671,1,5/8/2016 16:15,5/8/2016 16:19,2,-73.9797287,40.75482559,-73.98529053,40.74739456,N,259
id3634402,2,1/21/2016 23:09,1/21/2016 23:29,1,-73.98976898,40.73400879,-73.94673157,40.77743149,N,1161
id3697953,1,4/27/2016 0:00,4/27/2016 0:18,1,-74.00040436,40.73007965,-73.90612793,40.7612381,N,1081
id0212333,1,1/3/2016 20:05,1/3/2016 20:11,1,-73.97525787,40.79259872,-73.98594666,40.77792358,N,354
id0947497,2,2/5/2016 23:37,2/5/2016 23:46,1,-73.9955368,40.72095871,-73.99807739,40.73389053,N,492
id2386269,1,5/28/2016 14:38,5/28/2016 14:53,3,-73.97113037,40.76702881,-73.97175598,40.79206085,N,915
id2760393,1,4/29/2016 9:22,4/29/2016 9:55,1,-74.01715851,40.7058754,-74.17797089,40.69012833,N,1992
id0784264,2,1/14/2016 13:59,1/14/2016 14:21,1,-73.9723587,40.75661087,-73.87120819,40.7741394,N,1333
id0451215,2,5/6/2016 21:22,5/6/2016 21:33,1,-73.99124146,40.7446785,-73.99181366,40.76460266,N,666
id0396245,1,6/21/2016 12:49,6/21/2016 13:09,1,-73.99057007,40.75609589,-73.96848297,40.75246811,N,1188
id0250917,1,5/16/2016 22:44,5/16/2016 22:48,1,-73.99584198,40.74365997,-74.00773621,40.73220825,N,255
id0845968,2,4/6/2016 22:21,4/6/2016 22:37,1,-73.98956299,40.76272964,-73.99976349,40.72866058,N,932
id0885906,1,2/4/2016 20:30,2/4/2016 20:36,1,-73.97220612,40.76309967,-73.95764923,40.78245163,N,383
id2706000,1,1/17/2016 0:25,1/17/2016 0:28,1,-73.95466614,40.82100296,-73.95466614,40.82100296,N,177
id0445705,2,2/17/2016 20:48,2/17/2016 20:52,1,-73.9541626,40.77878189,-73.9474411,40.78033066,N,205
id2858935,2,1/6/2016 17:21,1/6/2016 17:38,1,-73.94789886,40.78042984,-73.96784973,40.80463028,N,1015
id3158611,2,5/6/2016 0:40,5/6/2016 0:57,1,-74.00508881,40.71956635,-73.98696136,40.74791336,N,1033
id3129576,2,5/23/2016 9:57,5/23/2016 10:03,1,-74.0011673,40.74715042,-74.00793457,40.75134277,N,345
id3336756,1,3/3/2016 6:38,3/3/2016 6:42,1,-74.00138855,40.7412262,-73.99282837,40.75189209,N,210
id0322853,2,4/1/2016 0:48,4/1/2016 0:55,1,-73.98981476,40.7387085,-73.97328186,40.74716187,N,441
id3213454,2,2/20/2016 11:00,2/20/2016 11:48,1,-73.98084259,40.74182892,-73.77632141,40.6455307,N,2882
id0118079,1,3/3/2016 11:04,3/3/2016 11:19,1,-73.99147797,40.75022507,-73.97542572,40.74966431,N,898
id1393135,2,5/2/2016 22:42,5/2/2016 22:51,1,-73.97640991,40.75666046,-73.97245789,40.7856102,N,536
id3381950,1,6/5/2016 9:43,6/5/2016 10:04,1,-73.95124054,40.77428055,-73.98556519,40.6782608,N,1212
id2770284,1,3/25/2016 7:11,3/25/2016 7:21,1,-73.99395752,40.75144577,-73.97045135,40.75254822,N,578
id1019546,1,4/17/2016 22:46,4/17/2016 22:53,1,-73.97000122,40.75730133,-73.98054504,40.73037338,N,451
id2200563,2,3/21/2016 16:09,3/21/2016 16:17,5,-73.95845795,40.77846146,-73.97250366,40.7624588,N,482
id1545782,1,3/31/2016 19:15,3/31/2016 19:30,1,-73.97751617,40.76409531,-73.98168945,40.74702454,N,910
id0511838,1,3/15/2016 19:51,3/15/2016 19:59,2,-73.97023773,40.79398346,-73.94860077,40.78218842,N,477
id1816297,1,3/26/2016 18:14,3/26/2016 18:17,2,-73.97512054,40.75209808,-73.97489929,40.74431229,N,187
id2889474,1,1/12/2016 2:09,1/12/2016 2:13,1,-73.95705414,40.71430969,-73.95726013,40.72219467,N,244
id2742062,2,6/10/2016 7:08,6/10/2016 7:17,3,-73.97505951,40.78768921,-73.98329163,40.75960159,N,553
id3057707,2,1/10/2016 19:47,1/10/2016 19:55,4,-73.98474884,40.75848007,-73.98789978,40.74406815,N,463
id0212522,1,5/8/2016 11:43,5/8/2016 11:54,1,-73.99384308,40.74634171,-73.99842072,40.72481155,N,630
id1181722,1,6/19/2016 2:41,6/19/2016 2:45,1,-74.00549316,40.7387619,-74.0006485,40.72875214,N,210
id2636148,2,5/24/2016 9:55,5/24/2016 9:58,1,-73.99767303,40.74655151,-74.00589752,40.75001907,N,180
id2923461,1,5/10/2016 9:58,5/10/2016 10:21,1,-73.95820618,40.77632141,-73.97628784,40.75991058,N,1420
id0459389,1,3/13/2016 9:42,3/13/2016 10:12,1,-73.99789429,40.76593399,-73.87075043,40.77402115,N,1850
id3627945,1,5/8/2016 17:32,5/8/2016 17:37,2,-73.9835968,40.74996185,-73.99640656,40.73226547,N,299
id1397262,2,4/24/2016 9:07,4/24/2016 9:17,1,-73.97670746,40.75023651,-73.99639893,40.73226929,N,592
id2902339,1,5/4/2016 12:32,5/4/2016 13:03,1,-73.95246124,40.76860809,-73.99144745,40.74989319,N,1846
id3984207,1,2/26/2016 22:06,2/26/2016 22:23,2,-73.95264435,40.7766571,-73.98444366,40.73292542,N,1015
id1021463,1,5/14/2016 8:50,5/14/2016 8:59,1,-73.93908691,40.75229645,-73.92373657,40.77653122,N,528
id3876330,2,3/8/2016 23:42,3/8/2016 23:42,2,-73.78910828,40.64139175,-73.78842926,40.64200974,N,4
id3631217,2,3/10/2016 11:41,3/10/2016 11:53,1,-73.98474121,40.72828293,-73.9967804,40.71522141,N,702
id3702582,2,4/30/2016 23:20,4/30/2016 23:29,1,-73.96722412,40.75675583,-73.98730469,40.74069214,N,535
id3872875,1,2/11/2016 22:27,2/11/2016 22:31,1,-74.00132751,40.73117828,-73.9875412,40.74101639,N,247
id0304778,1,2/23/2016 20:38,2/23/2016 21:19,1,-73.98292542,40.76184082,-74.37963104,40.74527359,N,2433
id0208288,1,6/9/2016 8:25,6/9/2016 8:38,1,-73.98120117,40.74443436,-73.98543549,40.75351715,N,805
id1675267,2,2/12/2016 10:05,2/12/2016 10:20,5,-73.98326874,40.76770782,-73.97812653,40.75160217,N,914
id0208886,2,1/24/2016 18:41,1/24/2016 18:49,1,-73.98983002,40.75691605,-73.98853302,40.76660156,N,517
id3294733,1,4/13/2016 12:38,4/13/2016 12:52,1,-73.9827652,40.76791382,-73.96602631,40.76633453,N,820
id2691111,1,1/17/2016 17:16,1/17/2016 17:35,1,-73.99501801,40.7179451,-73.99133301,40.74921036,N,1129
id3059876,1,5/9/2016 0:05,5/9/2016 0:21,1,-73.96040344,40.78154373,-73.98725891,40.72231293,N,966
id1737665,2,3/25/2016 8:29,3/25/2016 8:37,6,-73.98954773,40.72602844,-73.9824295,40.7369194,N,476
id0138185,2,1/18/2016 6:26,1/18/2016 6:51,1,-73.97413635,40.75215912,-73.87055969,40.77386093,N,1476
id2541212,2,3/18/2016 23:43,3/18/2016 23:47,3,-73.99017334,40.7466011,-73.99385071,40.74574661,N,244
id1874461,1,6/11/2016 22:12,6/11/2016 22:35,1,-74.00582886,40.72580338,-73.93375397,40.71092606,N,1407
id3962180,2,6/15/2016 7:11,6/15/2016 7:16,1,-73.98174286,40.74695969,-73.99479675,40.72758102,N,306
id1927226,1,5/20/2016 6:37,5/20/2016 6:48,2,-73.97579956,40.75170898,-74.00926971,40.70375443,N,655
id2028353,1,5/16/2016 9:26,5/16/2016 9:37,1,-73.99512482,40.76025772,-73.99407959,40.74760437,N,681
id2532213,2,2/19/2016 17:30,2/19/2016 18:09,1,-73.97745514,40.75084686,-73.95987701,40.81377792,N,2312
id0638273,2,3/25/2016 12:14,3/25/2016 12:20,3,-74.0061264,40.74010849,-73.99835968,40.7413559,N,349
id1980642,2,5/20/2016 0:42,5/20/2016 0:48,5,-73.97467041,40.75614929,-73.96111298,40.77450943,N,348
id3435907,1,6/22/2016 21:07,6/22/2016 21:24,1,-73.98524475,40.75199509,-73.93939972,40.79203033,N,1038
id1964573,2,6/26/2016 4:17,6/26/2016 4:18,1,-73.86962128,40.74959183,-73.86759949,40.7494812,N,76
id0991426,1,1/23/2016 1:42,1/23/2016 2:19,1,-73.97232056,40.75915146,-73.94028473,40.84384155,N,2195
id3093751,1,5/13/2016 13:47,5/13/2016 13:48,1,-74.008461,40.7190094,-74.00719452,40.71917343,N,66
id0065036,2,4/11/2016 11:07,4/11/2016 11:18,5,-73.91835022,40.74291611,-73.88950348,40.74638367,N,658
id3405929,1,1/28/2016 18:20,1/28/2016 18:42,1,-73.97106934,40.76499557,-73.99425507,40.73992157,N,1314
id2399030,1,6/20/2016 12:10,6/20/2016 12:24,1,-73.9460144,40.7730751,-73.98075104,40.74695206,N,836
id2526788,2,4/30/2016 17:21,4/30/2016 17:30,1,-73.97840881,40.76312637,-73.98180389,40.77828979,N,538
id1865679,2,3/2/2016 8:11,3/2/2016 8:15,6,-74.00041199,40.73897171,-74.00805664,40.7393074,N,235
id2558020,1,1/25/2016 9:49,1/25/2016 9:59,1,-74.01680756,40.70632553,-74.01217651,40.70872879,N,573
id2739426,1,2/20/2016 9:47,2/20/2016 9:56,1,-73.99533081,40.76503754,-74.00765991,40.74379349,N,576
id2076710,2,2/7/2016 2:31,2/7/2016 2:37,1,-73.91482544,40.69930267,-73.94023132,40.69385147,N,392
id1614147,2,5/13/2016 20:00,5/13/2016 20:18,1,-73.95520782,40.78886795,-73.98889923,40.76364136,N,1092
id3033642,2,3/11/2016 17:53,3/11/2016 18:21,1,-73.87320709,40.77412033,-73.94026947,40.69863892,N,1717
id3669399,2,2/26/2016 13:50,2/26/2016 13:59,1,-74.00798035,40.70545578,-74.01565552,40.71561813,N,535
id2283166,2,2/9/2016 9:27,2/9/2016 9:34,1,-73.96424866,40.76480865,-73.96448517,40.77323532,N,363
id1274301,1,3/14/2016 8:11,3/14/2016 8:18,1,-73.98214722,40.73839569,-73.97140503,40.75492477,N,437
id3585980,1,1/27/2016 10:12,1/27/2016 10:42,1,-73.99182892,40.71592712,-74.00376129,40.74814606,N,1795
id0743188,2,6/11/2016 9:21,6/11/2016 9:35,1,-73.98577881,40.72702026,-74.0059967,40.74859238,N,818
id0602796,2,1/28/2016 12:25,1/28/2016 12:31,1,-73.98381805,40.73758698,-73.98381805,40.73758698,N,326
id2750976,1,4/19/2016 20:05,4/19/2016 20:12,1,-73.98163605,40.77772903,-73.96579742,40.79022598,N,419
id3411658,2,1/19/2016 11:55,1/19/2016 12:00,1,-73.98408508,40.74649811,-73.98312378,40.74130249,N,296
id1409547,2,6/24/2016 11:35,6/24/2016 11:39,5,-73.95474243,40.7732811,-73.96038055,40.77281189,N,246
id1571447,2,6/27/2016 20:55,6/27/2016 21:03,3,-73.98899841,40.75395966,-73.9848938,40.73722839,N,465
id3092433,2,5/29/2016 13:06,5/29/2016 13:22,5,-73.99240112,40.72491837,-74.00836945,40.71144104,N,959
id1695240,2,2/6/2016 9:10,2/6/2016 9:14,1,-73.96316528,40.77167511,-73.95504761,40.7773056,N,242
id2100968,2,6/3/2016 12:59,6/3/2016 13:20,4,-73.98724365,40.73313522,-73.98423767,40.72012711,N,1292
id0750063,1,2/17/2016 8:52,2/17/2016 8:57,1,-73.98918915,40.7683754,-73.97633362,40.76416779,N,309
id3867376,2,5/3/2016 12:47,5/3/2016 13:08,1,-73.98416138,40.75492859,-73.96708679,40.7571106,N,1237
id0302553,1,3/16/2016 20:36,3/16/2016 20:47,1,-73.96815491,40.76258087,-73.98603821,40.74886322,N,672
id1379569,2,6/26/2016 23:06,6/26/2016 23:24,5,-73.86340332,40.7697258,-73.95104218,40.77776337,N,1045
id3712669,1,1/6/2016 6:56,1/6/2016 7:05,1,-74.00617218,40.71710587,-73.98751068,40.73940659,N,516
id2431140,2,5/20/2016 17:23,5/20/2016 17:28,5,-73.95443726,40.80833054,-73.96414948,40.80247879,N,306
id2516777,2,2/16/2016 11:52,2/16/2016 12:01,1,-73.99511719,40.75502014,-73.99358368,40.74492645,N,554
id2353782,2,6/11/2016 10:49,6/11/2016 11:03,1,-73.97377777,40.7480011,-73.99314117,40.75537109,N,834
id3927941,1,5/2/2016 17:21,5/2/2016 17:36,1,-73.99520874,40.74974823,-73.97470856,40.7881012,N,927
id1848129,1,4/29/2016 19:35,4/29/2016 19:49,1,-73.98692322,40.73928833,-73.97689819,40.74968338,N,791
id2570889,2,4/26/2016 23:17,4/26/2016 23:22,1,-73.99269104,40.7239418,-73.98439789,40.72893143,N,262
id1056284,2,3/29/2016 10:40,3/29/2016 10:45,1,-73.99420166,40.75112152,-74.00453186,40.75696182,N,296
id0467393,2,6/11/2016 16:39,6/11/2016 16:44,1,-74.00808716,40.73955154,-74.01019287,40.72529984,N,316
id3628551,2,6/1/2016 19:07,6/1/2016 19:11,1,-73.96588898,40.75624847,-73.97055054,40.75503159,N,231
id2322089,2,2/12/2016 8:14,2/12/2016 8:17,1,-73.91982269,40.81671906,-73.92642975,40.81221008,N,201
id2838294,2,6/20/2016 19:59,6/20/2016 20:16,1,-73.97807312,40.73749924,-73.98618317,40.76819611,N,1053
id3540686,2,4/2/2016 10:01,4/2/2016 10:17,1,-73.94901276,40.77693176,-73.97540283,40.75244904,N,910
id2639021,2,1/6/2016 9:57,1/6/2016 10:09,6,-73.99790192,40.74093246,-74.00728607,40.72883606,N,750
id0275398,2,4/14/2016 13:57,4/14/2016 14:03,1,-73.96781921,40.75981522,-73.95835114,40.77483749,N,366
id2244528,2,3/18/2016 21:24,3/18/2016 21:36,3,-73.97818756,40.75754929,-73.99182892,40.75899887,N,722
id3529477,2,4/17/2016 13:15,4/17/2016 13:29,1,-73.97898102,40.72385025,-73.99178314,40.74909973,N,874
id3809052,2,5/23/2016 14:27,5/23/2016 14:30,6,-73.98987579,40.75643158,-73.98397064,40.76493073,N,217
id3380603,1,6/3/2016 12:11,6/3/2016 12:22,1,-73.98165131,40.73258209,-73.99665833,40.73726273,N,661
id3012067,1,1/13/2016 14:13,1/13/2016 14:37,2,-74.00743866,40.71442032,-73.974617,40.75102997,N,1463
id1197167,2,4/21/2016 20:19,4/21/2016 20:30,6,-74.00547028,40.72690964,-74.01637268,40.71031952,N,649
id1720428,1,4/18/2016 12:29,4/18/2016 12:45,1,-74.0086441,40.71976089,-73.98936462,40.73575211,N,951
